competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,price_per_stem,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,25240,Amaranthus Green Hanging,Amaranthus,Bu,Green,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green hanging Amaranthus green,a035bd55-23af-4c21-83b0-baef07669984,0.9956780076026917,amaranthus green hanging,Amaranthus,83a8817f-88b8-45a9-bc11-f9e3868e1882,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,57132,Mum Dis Ball Grn Bombellini 5s,Mums-Bunched,Bu,Green,,1,5.89,5.89,17,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5 ball bombellini dis green mum,,,,2025-05-14,2025-05-22
Dvflora,32275,Mum Disbud Green Fuzzball,Mums-Bunched,Bu,Green,,1,7.69,7.69,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9585919380187988,disbud fuzzball green mum,,,,2025-05-14,2025-05-22
Dvflora,62894,Mum Disbud Rossano Charlot 5pk,Mums-Bunched,Bu,Bicolor,,1,7.79,7.79,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,charlot disbud mum rossano,,,,2025-05-14,2025-05-22
Dvflora,49696,Mum Disbud Rossano Charlotte,Mums-Bunched,Bu,Bicolor,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,charlotte disbud mum rossano,,,,2025-05-14,2025-05-22
Dvflora,57126,Mum Disbud Rossano Charlotte,Mums-Bunched,Bu,Bicolor,,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,charlotte disbud mum rossano,,,,2025-05-14,2025-05-22
Dvflora,50821,Mum Disbud Rossano Eliz 3pk,Mums-Bunched,Bu,Bicolor,,1,12.99,12.99,3,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9267679452896118,disbud eliz mum rossano,,,,2025-05-14,2025-05-22
Dvflora,26967,Artemisia Dusty Miller Lacey,Artemisia,Bu,Silver,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artemisia dusty lacey miller,,,,2025-05-14,2025-05-22
Dvflora,40531,Stock Pink/White Antique 4pk B,Stock,Bu,Pink,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,antique b pink stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,26814,Artemisia Dusty Miller Lg Leaf,Artemisia,Bu,Silver,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artemisia dusty leaf lg miller,,,,2025-05-14,2025-05-22
Dvflora,40531,Stock Pink/White Antique 4pk B,Stock,Bu,Pink/White Bicolor,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,antique b pink stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,26223,Rose Lav Blue Dream 50cm DVF,Roses-Standard,Stem,Lavender,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Blue Dream Roses lavender,35e3732a-f041-4eed-9f99-db58594e4951,0.9860634803771973,blue dream dvf lavender rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,59327,Mum Dis Ball White Evidence,Mums-Bunched,Bu,White,,1,8.39,8.39,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,ball dis evidence mum white,,,,2025-05-14,2025-05-22
Dvflora,60967,Mum Dis Ball White Zonar 5stem,Mums-Bunched,Bu,White,,5,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,ball dis mum white zonar,,,,2025-05-14,2025-05-22
Dvflora,50959,Mum Dis Ball Wht Superbowl 5st,Mums-Bunched,Bu,White,,5,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,ball dis mum superbowl white,,,,2025-05-14,2025-05-22
Dvflora,49581,Mum Disbud White Arctic Queen,Mums-Bunched,Bu,White,,1,9.69,9.69,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.901412308216095,arctic disbud mum queen white,,,,2025-05-14,2025-05-22
Dvflora,62889,Mum Disbud White Chita 5pk,Mums-Bunched,Bu,White,,1,7.29,7.29,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,chita disbud mum white,,,,2025-05-14,2025-05-22
Dvflora,57127,Mum Disbud White Magnum,Mums-Bunched,Bu,White,,1,7.99,7.99,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9467147588729858,disbud magnum mum white,,,,2025-05-14,2025-05-22
Dvflora,62890,Mum Disbud White Magnum 5pk,Mums-Bunched,Bu,White,,1,7.59,7.59,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9467147588729858,disbud magnum mum white,,,,2025-05-14,2025-05-22
Dvflora,57136,Mum Disbud White Magnum ECU,Mums-Bunched,Bu,White,,1,11.39,11.39,10,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.959057092666626,disbud ecu magnum mum white,,,,2025-05-14,2025-05-22
Dvflora,21933,Mum Disbud White Maisy,Mums-Bunched,Bu,White,,1,7.49,7.49,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9515379667282104,disbud maisy mum white,,,,2025-05-14,2025-05-22
Dvflora,50952,Mum Disbud White Super Star,Mums-Bunched,Bu,White,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9467363357543945,disbud mum star super white,,,,2025-05-14,2025-05-22
Dvflora,59018,Mum Disbud White Tatto,Mums-Bunched,Bu,White,,1,8.59,8.59,18,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9630628824234009,disbud mum tatto white,,,,2025-05-14,2025-05-22
Dvflora,50842,Mum Disbud White Tatto 4pk,Mums-Bunched,Bu,White,,1,8.79,8.79,4,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magnum Chrysanthemum Disbuds/ Mums white,4b1c4e06-ea07-4234-9e50-48fa1d781683,0.9630628824234009,disbud mum tatto white,,,,2025-05-14,2025-05-22
Dvflora,49680,Mum Disbud Wht Magnum 5stm Ecu,Mums-Bunched,Bu,White,,5,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,"Cupids Duo Disbud Assorted (Rossano, Magnum) Chrysanthemum Disbuds/ Mums mixed",26109ee4-072c-450e-9b11-e0c681cd1f47,0.9108844995498657,5stm disbud ecu magnum mum white,,,,2025-05-14,2025-05-22
Dvflora,68448,Artemisia Dusty Miller 60cm 4p,Artemisia,Bu,Bicolor,60,1,15.99,15.99,4,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,artemisia dusty miller,,,,2025-05-14,2025-05-22
Dvflora,26131,Rose Org Free Spirit 40cm,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,51272,Rose Org Free Spirit 40cm DVF,Roses-Standard,Stem,Orange,40,1,1.39,1.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dvf free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,30985,Rose Org Free Spirit 60cm,Roses-Standard,Stem,Orange,60,1,1.99,1.99,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,free orange rose spirit,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,26719,Astilbe Pink Europa 5pk Dutch,Astilbe,Bu,Pink,,1,14.99,14.99,10,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Astilbe pink,c690a5fe-77a1-448d-b59d-d75269acc5a2,0.9931787848472595,astilbe dutch europa pink,Astilbe,09cbb165-445b-4c82-9a3b-b033cbac9f12,1.0,2025-05-14,2025-05-22
Dvflora,10754,Astilbe Pink Erica,Astilbe,Bu,Pink,,1,,,,Costa Rica,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Earth Astilbe pink - light,792e35ed-07a9-4274-b358-4a023f84b953,0.9921939969062805,astilbe erica pink,Astilbe,09cbb165-445b-4c82-9a3b-b033cbac9f12,1.0,2025-05-14,2025-05-22
Dvflora,52079,Stock Asst DVflora 8pk,Stock,Bu,Assorted,,1,12.49,12.49,8,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted dvflora stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,45094,Stock White Spray 60/70cm 5Pk5,Stock,Bu,White,60,60,10.99,10.99,5,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5pk5 spray stock white,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,41303,Campanula Pink 10st,Campanula,Bu,Pink,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Campanula pink,4dfcae7b-b869-4e53-b242-065f9e29b4b5,0.9691678881645203,campanula pink,Campanula,1dc7ebac-ec79-439e-b916-09f304bb4ba0,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,21547,Craspedia Yellow,Craspedia,Bu,Yellow,,1,,,,Craspedia Yellow,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,craspedia yellow,,,,2025-05-14,2025-05-22
Dvflora,43231,"Cherry Blossom Pink 5-6ft, 5st",Branch,Bu,Pink,,5,37.99,37.99,5,Local,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5 6ft blossom cherry pink,,,,2025-05-14,2025-05-22
Dvflora,40736,Rose Pk Opala 50cm,Roses-Standard,Stem,Pink,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Opala Roses pink,602c24cc-486e-4a69-bc82-b5599de0423d,0.9975503087043762,opala pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,40737,Rose Pk Opala 60cm,Roses-Standard,Stem,Pink,60,1,1.69,1.69,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Opala Roses pink,602c24cc-486e-4a69-bc82-b5599de0423d,0.9975503087043762,opala pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,39710,Stock Asst Spray 60/70cm 5Pk5s,Stock,Bu,Assorted,60,60,10.99,10.99,5,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5pk5s assorted spray stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,41301,Campanula Purple 10st,Campanula,Bu,Purple,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Purple Campanula purple,ab43b132-ced7-4644-b458-756d0015cc76,0.9896740913391113,campanula purple,Campanula,1dc7ebac-ec79-439e-b916-09f304bb4ba0,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,41302,Campanula White 10st,Campanula,Bu,White,,10,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,White Campanula white,dec568b5-e939-43a6-9354-368a663f6430,0.9691045880317688,campanula white,Campanula,1dc7ebac-ec79-439e-b916-09f304bb4ba0,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink Hot,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Emerald  Dianthus green,0798d168-3326-4e2f-9eca-398c921512ea,0.9935657382011414,amazon cherry dianthus,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0,2025-05-14,2025-05-22
Dvflora,47764,Rose Rd Explorer 50cm cs100,Roses-Standard,Stem,Red,50,1,1.25,1.25,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Explorer Roses red,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9793999195098877,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,40358,Rose Rd Explorer 50cm cs50,Roses-Standard,Stem,Red,50,1,1.15,1.15,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Explorer Roses red,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9793999195098877,explorer red rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,31486,Dianthus Amazon Asst 6pk Calif,Dianthus,Bu,Assorted,,1,7.79,7.79,6,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amazon Assorted Dianthus pink - multiple,729e5582-f2ab-4eed-acb5-5fddff6e0d46,0.9932764768600464,amazon assorted calif dianthus,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0,2025-05-14,2025-05-22
Dvflora,31947,Dianthus Amazon Purple,Dianthus,Bu,Purple,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amazon Neon Purple Dianthus purple,b405d869-8683-4acb-bb43-90f15a113dea,0.989626944065094,amazon dianthus purple,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0,2025-05-14,2025-05-22
Dvflora,38093,Dianthus Amazon Red Scarlet,Dianthus,Bu,Red,,1,,,,Dianthus Amazon Red Scarlet,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amazon Neon Purple Dianthus purple,b405d869-8683-4acb-bb43-90f15a113dea,0.9810588359832764,amazon dianthus red scarlet,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0,2025-05-14,2025-05-22
Dvflora,31690,Dianthus Amazon Cherry,Dianthus,Bu,Pink,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Green Emerald  Dianthus green,0798d168-3326-4e2f-9eca-398c921512ea,0.9935657382011414,amazon cherry dianthus,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0,2025-05-14,2025-05-22
Dvflora,39843,Dianthus Amazon Pink-Lt,Dianthus,Bu,Pink,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Amazon Rose Magic Dianthus pink - multiple,102a5f12-bc1b-40f9-ab0c-662436d9354e,0.9898210763931274,amazon dianthus lt pink,Dianthus,67cf5a2d-f8ce-4a3c-a9df-d3a328aabc09,1.0,2025-05-14,2025-05-22
Dvflora,40536,Fever Few Dbl White Tetra 5Stm,Fever Few,Bu,White,,5,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,5stm double fever few tetra white,,,,2025-05-14,2025-05-22
Dvflora,27585,Feverfew Daisy California,Fever Few,Bu,White,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,california daisy feverfew,,,,2025-05-14,2025-05-22
Dvflora,G1716,Grass Steel 100-120cm,Grass,Bu,Green,100,1,,,,Australia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,grass steel,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8381329774856567,2025-05-14,2025-05-22
Dvflora,32722,Freesia Asst Canada,Freesia,Bu,Assorted,,1,9.29,9.29,5,Canada,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,assorted canada freesia,Freesia Single,84132732-29d4-4525-bc0f-9f27fd22c94d,0.9555991888046265,2025-05-14,2025-05-22
Dvflora,G1719,Grass Flexi 70cm,Grass,Bu,Green,70,1,,,,Australia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,flexi grass,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8381329774856567,2025-05-14,2025-05-22
Dvflora,42666,Grass Oats,Grass,Bu,Green,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,grass oat,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8381329774856567,2025-05-14,2025-05-22
Dvflora,27799,Grass Wheat,Grass,Bu,Brown,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,grass wheat,Grasses,2efd16cb-7721-4303-a454-5392bd40eac1,0.8381329774856567,2025-05-14,2025-05-22
Dvflora,30532,Rose Wht Polo 60cm,Roses-Standard,Stem,White,60,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Polo Roses white,504073c7-09c9-4b60-99dc-76c4742f690e,0.9798658490180969,polo rose white,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,40504,Stock Mauve Antique 4Pk S.A.,Stock,Bu,Mauve,,1,12.99,12.99,4,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,a antique mauve s stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,40519,Stock Mauve Antique C.A.,Stock,Bu,Mauve,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,a antique c mauve stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,39709,Stock Mauve Antique S.A.,Stock,Bu,Mauve,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,a antique mauve s stock,Stock,ab301a1f-7596-45ee-a689-dfc531f7b0c2,1.0,2025-05-14,2025-05-22
Dvflora,27972,Lavender English,Lavender,Bu,all,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Vintage Mauve Stock lavender - multiple,ddc089b8-37ba-4f7c-9b11-699fdbc73bc0,0.9831036329269409,english lavender,Lavender,64317c5b-3400-4e52-a1f7-dc8d62e29fcc,1.0,2025-05-14,2025-05-22
Dvflora,75084,Kale Purple/Green 5st Peru,Kale/Brassic,Bu,Bicolor,,5,,,,Peru,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,green kale peru purple,,,,2025-05-14,2025-05-22
Dvflora,28596,Rice Flower White Vic. 40/50cm,Misc.Fillers,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,flower rice vic white,,,,2025-05-14,2025-05-22
Dvflora,58866,Lepidium Green Dragon 6pk,Misc.Fillers,Bu,Green,,1,8.49,8.49,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dragon green lepidium,,,,2025-05-14,2025-05-22
Dvflora,68391,Lepidium Green Dragon 6pk,Misc.Fillers,Bu,Green,,1,7.99,7.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dragon green lepidium,,,,2025-05-14,2025-05-22
Dvflora,31863,Sunflower Ylw FCY Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Vincent Fresh Sunflower yellow,8d5885cb-3543-4468-985b-cfa27b23f2e5,0.9880963563919067,fancy fresh sunflower vin yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,31869,Sunflower Ylw SEL Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Vincent Fresh (Select) Sunflower yellow,fd7cdff2-70c7-467f-9f1a-e7ef97e99268,0.9640204310417175,fresh select sunflower vin yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,31866,Sunflower Ylw XTR Vin Fresh,Sunflower,Bu,Gold,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Sunrich gold (Select) Sunflower yellow,29435c50-ac8b-49c2-9d4d-444b40ebdf2e,0.9179733991622925,fresh sunflower vin xtr yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,39054,Scabiosa Burg Blackberry Scoop,Scabiosa,Bu,Burgundy,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Scoop Scabiosa red,bdd0fd4b-0bb9-4bb8-90dc-08102e6d0e77,0.9844655394554138,blackberry burg scabiosa scoop,Scabiosa,c1f2e201-3b47-49a6-be06-3b5d2822bd9a,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,31862,Sunflower Ylw FNY Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Vincent Sunflower yellow,806e6ea5-485f-4092-b7af-1042bc27c5e7,0.9739018678665161,choice fny sunflower vincent yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,31868,Sunflower Ylw SEL Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Vincent Fresh (Petite) Sunflower yellow,ca602c21-b4f0-4ea3-9859-e508639d2104,0.9796615839004517,choice select sunflower vincent yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,31865,Sunflower Ylw XTR Vin Choic,Sunflower,Bu,Orange,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Vincent Choice (Premium) Sunflower yellow - dark,90b43f46-8309-44d7-81f6-a70bf0ecc3fd,0.9191906452178955,choice sunflower vincent xtr yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,39056,Scabiosa Red Raspberry Scoop,Scabiosa,Bu,Pink Hot,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Scoop Scabiosa red,bdd0fd4b-0bb9-4bb8-90dc-08102e6d0e77,0.976528525352478,raspberry red scabiosa scoop,Scabiosa,c1f2e201-3b47-49a6-be06-3b5d2822bd9a,1.0000001192092896,2025-05-14,2025-05-22
Dvflora,22121,Ornito White Star,Ornithogalum,Bu,White,,1,,,,Ornito White Star,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,ornito star white,,,,2025-05-14,2025-05-22
Dvflora,24355,Rose Crm Candlelight 50cm,Roses-Standard,Stem,Cream,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,24240,Rose Crm Candlelight 60cm,Roses-Standard,Stem,Cream,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,29470,Rose Crm Candlelight 60cm,Roses-Standard,Stem,Cream,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,candlelight cream rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,33474,Sunflower Ylw 5st 4pk Calif,Sunflower,Bu,Yellow,,5,6.29,6.29,4,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Yellow Sunflower yellow,cee39a50-5523-49f5-9fac-91ae146446a1,0.9898422956466675,calif sunflower yellow,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-14,2025-05-22
