competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,1797016191037,Mayra Peach Garden Rose,Garden Roses,Peach,40,60,100.2,1.67,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9771473407745361,garden mayra peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1797016191037,Mayra Peach Garden Rose,Garden Roses,Peach,40,84,136.08,1.62,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9771473407745361,garden mayra peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1797016191037,Mayra Peach Garden Rose,Garden Roses,Peach,40,168,265.44,1.58,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9771473407745361,garden mayra peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1797016191037,Mayra Peach Garden Rose,Garden Roses,Peach,50,60,109.8,1.83,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9771473407745361,garden mayra peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1797016191037,Mayra Peach Garden Rose,Garden Roses,Peach,50,84,150.36,1.79,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9771473407745361,garden mayra peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1797016191037,Mayra Peach Garden Rose,Garden Roses,Peach,50,168,290.64,1.73,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9771473407745361,garden mayra peach rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1767577976893,Mayra Pink Garden Rose,Garden Roses,Garden Rose,40,60,109.8,1.83,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9826987981796265,garden mayra pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1767577976893,Mayra Pink Garden Rose,Garden Roses,Garden Rose,40,84,150.36,1.79,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9826987981796265,garden mayra pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1767577976893,Mayra Pink Garden Rose,Garden Roses,Garden Rose,40,168,290.64,1.73,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9826987981796265,garden mayra pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1767577976893,Mayra Pink Garden Rose,Garden Roses,Garden Rose,50,60,114.6,1.91,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9826987981796265,garden mayra pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1767577976893,Mayra Pink Garden Rose,Garden Roses,Garden Rose,50,84,157.08,1.87,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9826987981796265,garden mayra pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1767577976893,Mayra Pink Garden Rose,Garden Roses,Garden Rose,50,168,304.08,1.81,Pink Mayras Garden Roses,68ccb7d1-bea6-4c83-a866-c3eb25559609,0.9826987981796265,garden mayra pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1771974000701,Mayra Red Garden Rose,Garden Roses,Red,50,60,104.4,1.74,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9830678105354309,garden mayra red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1771974000701,Mayra Red Garden Rose,Garden Roses,Red,50,84,142.8,1.7,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9830678105354309,garden mayra red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1771974000701,Mayra Red Garden Rose,Garden Roses,Red,50,168,277.2,1.65,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9830678105354309,garden mayra red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1771974000701,Mayra Red Garden Rose,Garden Roses,Red,60,84,163.8,1.95,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9830678105354309,garden mayra red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1771974000701,Mayra Red Garden Rose,Garden Roses,Red,60,168,317.52,1.89,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9830678105354309,garden mayra red rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,40,60,111.0,1.85,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,40,84,152.04,1.81,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,40,168,294.0,1.75,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,50,60,120.6,2.01,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,50,84,164.64,1.96,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,50,168,319.2,1.9,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,60,84,184.8,2.2,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1792893976637,Mayra White Garden Rose,Garden Roses,best seller,60,168,359.52,2.14,Red Mayras Garden Roses,59ffa0fc-74ea-4719-89f7-8144f48c0a4d,0.9773484468460083,garden mayra rose white,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,6653019029603,Mellow Romance Peach Hypericum -,Hypericum,Filler Flower,60,80,84.8,1.06,Orange Magical Royal Princess Hypericum,dd68f2a5-62e6-4554-a26f-c615ec29cfac,0.995860755443573,hypericum mellow peach romance,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-26,2025-06-04
PetalJet,6653019029603,Mellow Romance Peach Hypericum -,Hypericum,Filler Flower,60,120,121.2,1.01,Orange Magical Royal Princess Hypericum,dd68f2a5-62e6-4554-a26f-c615ec29cfac,0.995860755443573,hypericum mellow peach romance,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-26,2025-06-04
PetalJet,6653019029603,Mellow Romance Peach Hypericum -,Hypericum,Filler Flower,70,100,119.0,1.19,Orange Magical Royal Princess Hypericum,dd68f2a5-62e6-4554-a26f-c615ec29cfac,0.995860755443573,hypericum mellow peach romance,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-26,2025-06-04
PetalJet,1832039841853,Menorca Lily 3-5 Bloom -,Lilies,Lilies,70,50,101.0,2.02,,,,3 5 bloom lily menorca,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,40,48,85.92,1.79,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,40,72,121.68,1.69,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,40,144,237.6,1.65,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,40,288,463.68,1.61,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,50,48,93.12,1.94,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,50,72,133.92,1.86,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,50,144,260.64,1.81,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,50,288,506.88,1.76,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,60,72,144.0,2.0,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,60,144,279.36,1.94,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,8828660449589,Menta Rose,Premium Roses,Grey,60,288,544.32,1.89,White Menta Roses,6b9a4204-2f7b-4e8f-b74d-952500ad146a,0.9169018268585205,menta rose,,,,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,40,60,84.6,1.41,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,40,84,115.92,1.38,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,40,168,228.48,1.36,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,50,60,96.0,1.6,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,50,84,131.04,1.56,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,50,168,258.72,1.54,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,60,84,144.48,1.72,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4419375464547,Mignon Garden Rose,Garden Roses,Lavender,60,168,280.56,1.67,,,,garden mignon rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,35,80,151.2,1.89,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,35,100,175.0,1.75,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,35,120,200.4,1.67,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,40,80,157.6,1.97,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,40,100,184.0,1.84,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,40,120,210.0,1.75,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,45,80,164.0,2.05,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,45,100,192.0,1.92,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,10032684925237,Milka Elegance Ranunculus -,Ranunculus,neww,45,120,220.8,1.84,,,,elegance milka ranunculus,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,6729543680099,Minami Carnation Assorted Box #122 55- -,Carantions,assorted,55,150,102.0,0.68,Peach Exclusive Japanese Minami Carnation,d469d3cc-d12e-4264-a536-be76d7855ff5,0.968400239944458,122 55 assorted box carnation minami,,,,2025-05-26,2025-06-04
PetalJet,6729543680099,Minami Carnation Assorted Box #122 55- -,Carantions,assorted,55,200,136.0,0.68,Peach Exclusive Japanese Minami Carnation,d469d3cc-d12e-4264-a536-be76d7855ff5,0.968400239944458,122 55 assorted box carnation minami,,,,2025-05-26,2025-06-04
PetalJet,6729543680099,Minami Carnation Assorted Box #122 55- -,Carantions,assorted,55,300,180.0,0.6,Peach Exclusive Japanese Minami Carnation,d469d3cc-d12e-4264-a536-be76d7855ff5,0.968400239944458,122 55 assorted box carnation minami,,,,2025-05-26,2025-06-04
PetalJet,6555254259811,Minami Feminine Carnation 55- -,Carantions,Pink,55,150,102.0,0.68,Pink Exclusive Japanese Feminine Minami Carnation,c6b2eb8f-9c61-490f-a8a9-490d89903c05,0.9664292335510254,55 carnation feminine minami,,,,2025-05-26,2025-06-04
PetalJet,6555254259811,Minami Feminine Carnation 55- -,Carantions,Pink,55,200,136.0,0.68,Pink Exclusive Japanese Feminine Minami Carnation,c6b2eb8f-9c61-490f-a8a9-490d89903c05,0.9664292335510254,55 carnation feminine minami,,,,2025-05-26,2025-06-04
PetalJet,6555254259811,Minami Feminine Carnation 55- -,Carantions,Pink,55,300,180.0,0.6,Pink Exclusive Japanese Feminine Minami Carnation,c6b2eb8f-9c61-490f-a8a9-490d89903c05,0.9664292335510254,55 carnation feminine minami,,,,2025-05-26,2025-06-04
PetalJet,6684640706659,Minami Lemon Carnation 55- -,Carantions,Yellow,55,150,102.0,0.68,Peach Exclusive Japanese Minami Carnation,d469d3cc-d12e-4264-a536-be76d7855ff5,0.9517799019813538,55 carnation lemon minami,,,,2025-05-26,2025-06-04
PetalJet,6684640706659,Minami Lemon Carnation 55- -,Carantions,Yellow,55,200,136.0,0.68,Peach Exclusive Japanese Minami Carnation,d469d3cc-d12e-4264-a536-be76d7855ff5,0.9517799019813538,55 carnation lemon minami,,,,2025-05-26,2025-06-04
PetalJet,6684640706659,Minami Lemon Carnation 55- -,Carantions,Yellow,55,300,180.0,0.6,Peach Exclusive Japanese Minami Carnation,d469d3cc-d12e-4264-a536-be76d7855ff5,0.9517799019813538,55 carnation lemon minami,,,,2025-05-26,2025-06-04
PetalJet,6555254423651,Minami Orange Carnation 55- -,Carantions,Bicolor,55,150,102.0,0.68,Orange Exclusive Japanese Passion Minami Carnation,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb,0.9506676197052002,55 carnation minami orange,,,,2025-05-26,2025-06-04
PetalJet,6555254423651,Minami Orange Carnation 55- -,Carantions,Bicolor,55,200,136.0,0.68,Orange Exclusive Japanese Passion Minami Carnation,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb,0.9506676197052002,55 carnation minami orange,,,,2025-05-26,2025-06-04
PetalJet,6555254423651,Minami Orange Carnation 55- -,Carantions,Bicolor,55,300,180.0,0.6,Orange Exclusive Japanese Passion Minami Carnation,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb,0.9506676197052002,55 carnation minami orange,,,,2025-05-26,2025-06-04
PetalJet,6555253637219,Minami Passion Carnation 55- -,Carantions,Pink,55,150,102.0,0.68,Orange Exclusive Japanese Passion Minami Carnation,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb,0.9468210935592651,55 carnation minami passion,,,,2025-05-26,2025-06-04
PetalJet,6555253637219,Minami Passion Carnation 55- -,Carantions,Pink,55,200,136.0,0.68,Orange Exclusive Japanese Passion Minami Carnation,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb,0.9468210935592651,55 carnation minami passion,,,,2025-05-26,2025-06-04
PetalJet,6555253637219,Minami Passion Carnation 55- -,Carantions,Pink,55,300,180.0,0.6,Orange Exclusive Japanese Passion Minami Carnation,33c74d02-2a3e-42ff-9b6f-dd8b36fc5aeb,0.9468210935592651,55 carnation minami passion,,,,2025-05-26,2025-06-04
PetalJet,6555253964899,Minami Peach Carnation 55- -,Carantions,Peach,55,150,102.0,0.68,,,,55 carnation minami peach,,,,2025-05-26,2025-06-04
PetalJet,6555253964899,Minami Peach Carnation 55- -,Carantions,Peach,55,200,136.0,0.68,,,,55 carnation minami peach,,,,2025-05-26,2025-06-04
PetalJet,6555253964899,Minami Peach Carnation 55- -,Carantions,Peach,55,300,180.0,0.6,,,,55 carnation minami peach,,,,2025-05-26,2025-06-04
PetalJet,6684635070563,Minami Poly Carnation 55- -,Carantions,Soft Yellow,55,150,102.0,0.68,Orange Exclusive Japanese Minami Carnation,9189ffcd-e38b-48a9-b8e6-3872c4361fda,0.9394840598106384,55 carnation minami poly,,,,2025-05-26,2025-06-04
PetalJet,6684635070563,Minami Poly Carnation 55- -,Carantions,Soft Yellow,55,200,136.0,0.68,Orange Exclusive Japanese Minami Carnation,9189ffcd-e38b-48a9-b8e6-3872c4361fda,0.9394840598106384,55 carnation minami poly,,,,2025-05-26,2025-06-04
PetalJet,6684635070563,Minami Poly Carnation 55- -,Carantions,Soft Yellow,55,300,180.0,0.6,Orange Exclusive Japanese Minami Carnation,9189ffcd-e38b-48a9-b8e6-3872c4361fda,0.9394840598106384,55 carnation minami poly,,,,2025-05-26,2025-06-04
PetalJet,6555255079011,Minami Sakura Carnation 55- -,Carantions,Light Pink,55,150,102.0,0.68,Pink Exclusive Japanese Sakura Minami Carnation,aa98ea74-0485-4d37-93ea-05caf069cdba,0.9490299820899963,55 carnation minami sakura,,,,2025-05-26,2025-06-04
PetalJet,6555255079011,Minami Sakura Carnation 55- -,Carantions,Light Pink,55,200,136.0,0.68,Pink Exclusive Japanese Sakura Minami Carnation,aa98ea74-0485-4d37-93ea-05caf069cdba,0.9490299820899963,55 carnation minami sakura,,,,2025-05-26,2025-06-04
PetalJet,6555255079011,Minami Sakura Carnation 55- -,Carantions,Light Pink,55,300,180.0,0.6,Pink Exclusive Japanese Sakura Minami Carnation,aa98ea74-0485-4d37-93ea-05caf069cdba,0.9490299820899963,55 carnation minami sakura,,,,2025-05-26,2025-06-04
PetalJet,6684633333859,Minami Tommy Carnation 55- -,Carantions,Coral,55,150,102.0,0.68,Coral Exclusive Japanese Tommy Minami Carnation,0ce8924a-2f35-46fd-be04-48121a13e1d5,0.9367198944091797,55 carnation minami tommy,,,,2025-05-26,2025-06-04
PetalJet,6684633333859,Minami Tommy Carnation 55- -,Carantions,Coral,55,200,136.0,0.68,Coral Exclusive Japanese Tommy Minami Carnation,0ce8924a-2f35-46fd-be04-48121a13e1d5,0.9367198944091797,55 carnation minami tommy,,,,2025-05-26,2025-06-04
PetalJet,6684633333859,Minami Tommy Carnation 55- -,Carantions,Coral,55,300,180.0,0.6,Coral Exclusive Japanese Tommy Minami Carnation,0ce8924a-2f35-46fd-be04-48121a13e1d5,0.9367198944091797,55 carnation minami tommy,,,,2025-05-26,2025-06-04
PetalJet,8335696625973,Mini Calla Lily Assorted Box #054 -,Calla Lily,assorted,40,80,131.2,1.64,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.98312908411026,054 assorted box calla lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8335696625973,Mini Calla Lily Assorted Box #054 -,Calla Lily,assorted,40,120,183.6,1.53,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.98312908411026,054 assorted box calla lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8335696625973,Mini Calla Lily Assorted Box #054 -,Calla Lily,assorted,50,70,137.9,1.97,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.98312908411026,054 assorted box calla lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8335696625973,Mini Calla Lily Assorted Box #054 -,Calla Lily,assorted,50,100,188.0,1.88,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.98312908411026,054 assorted box calla lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,6609072128099,Mini Dark Green Hydrangea Mini -,Hydrangea,Green,40,40,60.4,1.51,Green Dark Mini Hydrangea,1fa1ecea-329d-4f19-8735-9d76b64075f7,0.9892697334289551,dark green hydrangea mini mini,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0,2025-05-26,2025-06-04
PetalJet,6609072128099,Mini Dark Green Hydrangea Mini -,Hydrangea,Green,80,80,116.0,1.45,Green Dark Mini Hydrangea,1fa1ecea-329d-4f19-8735-9d76b64075f7,0.9892697334289551,dark green hydrangea mini mini,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0,2025-05-26,2025-06-04
PetalJet,10035913294133,Mini Gerber Daisy Mixed Box #391 50-CM -,Mini Gerber Daisies,assorted,50,60,77.4,1.29,,,,391 50 box cm daisy gerber mini mixed,,,,2025-05-26,2025-06-04
PetalJet,4695386816611,Mini Green Hydrangea Mini -,Hydrangea,Green,40,40,60.4,1.51,Green Dark Mini Hydrangea,1fa1ecea-329d-4f19-8735-9d76b64075f7,0.990756630897522,green hydrangea mini mini,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0,2025-05-26,2025-06-04
